id_a,id_b,score
2338060662,64501522,6.0
2338060662,1291200296,6.0
2338060662,53096680,7.0
2338060662,2876379604,7.0
2338060662,1476199632,7.0
2338060662,618267463,7.0
2338060662,1536762780,7.0
2338060662,3084652107,6.0
2338060662,543493001,6.0
2338060662,2980879866,7.0
2338060662,3039707621,7.5
2338060662,866839266,6.0
2338060662,550034904,6.0
2338060662,3028483833,8.5
2338060662,2956502229,7.0
2338060662,1152568898,6.0
2338060662,2297060103,7.5
2338060662,3064043176,8.5
2338060662,19389957,7.0
2338060662,2522277362,7.0
2338060662,19811190,7.5
2338060662,546329757,7.0
2338060662,2986200177,7.0
2338060662,267174592,7.0
2338060662,104809303,6.0
2338060662,167826483,6.0
2338060662,2894946147,7.0
2338060662,2577278612,6.0
2338060662,3007276371,7.0
2338060662,2786440550,7.0
2338060662,2420024676,7.0
2338060662,769306082,7.0
2338060662,2784143866,7.0
2338060662,1904458680,6.0
2338060662,19400716,6.0
2338060662,2909071143,7.0
2338060662,706510086,7.0
2338060662,1573769623,7.0
2338060662,2242543620,7.0
2338060662,343936322,8.5
2338060662,392036764,7.0
2338060662,103317494,6.0
2338060662,189866505,7.0
2338060662,2776651967,7.0
2338060662,111268590,7.5
2338060662,80290848,6.0
2338060662,1162360938,7.5
2338060662,2908026802,6.0
2338060662,15056768,7.0
2338060662,895942022,6.0
2338060662,2910743848,6.0
2338060662,2910760144,6.0
2338060662,1681332302,6.0
2338060662,385326990,7.0
2338060662,2903450169,7.0
2338060662,18610414,6.0
2338060662,325761567,7.0
2338060662,1372133389,7.0
2338060662,400138792,7.0
2338060662,413449106,7.0
2338060662,1086757988,7.0
2338060662,125832033,6.0
2338060662,554637412,6.0
2338060662,1876534788,6.0
2338060662,276964559,6.0
2338060662,2650743922,8.5
2338060662,597321231,7.0
2338060662,1611673784,6.0
2338060662,2765887435,6.0
2338060662,45086371,7.0
2338060662,889631970,7.0
2338060662,114739488,7.0
2338060662,279986108,6.0
2338060662,551755936,7.0
2338060662,287815294,6.0
2338060662,1472933372,7.0
2338060662,107983186,7.0
2338060662,849513518,6.0
2338060662,635562101,6.0
2338060662,549994230,6.0
2338060662,354342530,6.0
2338060662,933944479,7.0
2338060662,57954298,6.0
2338060662,555281186,7.0
2338060662,496035231,7.0
2338060662,14788231,7.0
2338060662,2691252750,7.0
2338060662,1547787973,7.0
2338060662,2232985670,7.0
2338060662,122706195,7.0
2338060662,149998934,6.0
2338060662,2507803130,7.0
2338060662,847177500,8.5
2338060662,160169272,8.5
2338060662,1527764239,7.0
2338060662,2742768966,7.0
2338060662,379118413,7.0
2338060662,2789585323,7.0
2338060662,2714409963,7.0
2338060662,131319731,7.0
2338060662,2435497940,7.0
2338060662,37990678,6.0
2338060662,479667164,7.0
2338060662,255938834,7.0
2338060662,378267534,6.0
2338060662,217164494,7.0
2338060662,1567908187,7.0
2338060662,278131075,7.0
2338060662,297877342,6.0
2338060662,337306845,7.0
2338060662,620866037,6.0
2338060662,267325811,6.0
2338060662,164667958,6.0
2338060662,94853080,7.0
2338060662,349265478,7.0
2338060662,43987544,7.0
2338060662,91777549,7.0
2338060662,78700374,6.0
2338060662,398359939,6.0
2338060662,2309813326,6.0
2338060662,539847559,7.0
2338060662,485587774,8.5
2338060662,428890683,7.0
2338060662,222613173,8.5
2338060662,296525150,7.0
2338060662,2316244999,7.0
2338060662,608507072,7.0
2338060662,2605372429,8.5
2338060662,407402050,6.0
2338060662,47934757,7.0
2338060662,82295048,7.0
2338060662,308979543,7.0
2338060662,1605683742,7.0
2338060662,18164653,6.0
2338060662,94860964,6.0
2338060662,824622307,6.0
2338060662,371330388,7.0
2338060662,269319393,6.0
2338060662,16275609,7.0
2338060662,552293362,8.5
2338060662,39917383,6.0
2338060662,1169066552,7.0
2338060662,2513303904,7.0
2338060662,1378998553,6.0
2338060662,2210658557,6.0
2338060662,2422450586,7.0
2338060662,2406961490,7.0
2338060662,186797766,6.0
2338060662,18107046,7.0
2338060662,387667609,7.0
2338060662,1520280637,7.0
2338060662,43306445,6.0
2338060662,529588045,6.0
2338060662,851851854,6.0
2338060662,2223339684,7.0
2338060662,2257003056,6.0
2338060662,290090198,7.0
2338060662,333013713,7.0
2338060662,787545254,7.0
2338060662,764980148,7.0
2338060662,455707146,6.0
2338060662,204118106,6.0
2338060662,855209136,6.0
2338060662,586110097,7.0
2338060662,55241729,6.0
2338060662,391329243,7.0
2338060662,474122977,6.0
2338060662,296815302,7.0
2338060662,2433898873,6.0
2338060662,1553460109,7.0
2338060662,29452472,7.0
2338060662,603778182,8.5
2338060662,226511625,6.0
2338060662,1598199673,7.0
2338060662,251761421,7.0
2338060662,96992318,7.0
2338060662,321552872,6.0
2338060662,332156075,7.0
2338060662,2165617670,7.0
2338060662,804005214,6.0
2338060662,372830531,7.0
2338060662,1954975766,7.0
2338060662,1315242811,7.0
2338060662,18437155,7.0
2338060662,304961398,7.0
2338060662,2395017253,6.0
2338060662,298969217,7.5
2338060662,28960947,7.0
2338060662,253211093,6.0
2338060662,430583233,7.0
2338060662,2432385494,7.5
2338060662,780194312,7.0
2338060662,297287128,6.0
2338060662,405096709,7.0
2338060662,195328121,6.0
2338060662,304944332,7.0
2338060662,2399888586,7.5
2338060662,587455191,7.0
2338060662,407939042,7.0
2338060662,418962259,7.0
2338060662,914916804,7.0
2338060662,371775563,7.0
2338060662,189823391,6.0
2338060662,279659055,7.0
2338060662,420237112,7.0
2338060662,255792863,6.0
2338060662,331723866,6.0
2338060662,2262849080,6.0
2338060662,294635354,7.0
2338060662,372477163,7.0
2338060662,126388883,6.0
2338060662,1959292526,7.0
2338060662,256580704,7.0
2338060662,1355328798,7.0
2338060662,484795764,7.5
2338060662,515284459,7.0
2338060662,1726924303,7.0
2338060662,385175646,7.0
2338060662,35900080,6.0
2338060662,535315559,8.5
2338060662,2354381073,8.5
2338060662,140389853,7.0
2338060662,1534424400,7.5
2338060662,404833073,8.5
2338060662,943826754,7.0
2338060662,77471478,7.0
2338060662,172474320,6.0
2338060662,21599164,6.0
2338060662,857905562,6.0
2338060662,1345567710,6.0
2338060662,2280333662,7.0
2338060662,43755481,7.0
2338060662,1823837222,6.0
2338060662,1108768484,7.0
2338060662,608098644,7.0
2338060662,225529457,7.0
2338060662,932458171,6.0
2338060662,120460544,6.0
2338060662,597769981,7.0
2338060662,339877479,7.0
2338060662,388312536,6.0
2338060662,2325818034,8.5
2338060662,500732367,7.0
2338060662,110703138,6.0
2338060662,261390891,7.0
2338060662,410198112,6.0
2338060662,136990704,7.0
2338060662,591651629,6.0
2338060662,1360001508,7.0
2338060662,2152481676,6.0
2338060662,1558803926,6.0
2338060662,2322948266,7.0
2338060662,2176575308,7.0
2338060662,518502971,7.0
2338060662,1058833118,7.0
2338060662,2168285196,6.0
2338060662,419611992,8.5
2338060662,988579165,6.0
2338060662,2224184366,6.0
2338060662,542016347,6.0
2338060662,848075383,7.0
2338060662,888365942,6.0
2338060662,1058410878,6.0
2338060662,1060652988,7.0
2338060662,989420036,7.0
2338060662,1197339558,7.0
2338060662,419506961,6.0
2338060662,2283431359,7.0
2338060662,27850352,6.0
2338060662,117624961,8.5
2338060662,1076687828,7.0
2338060662,406412037,8.5
2338060662,89416107,6.0
2338060662,333907805,4.5
2338060662,1860889765,7.0
2338060662,1530669290,6.0
2338060662,416293357,6.0
2338060662,460149033,7.0
2338060662,240442569,7.0
2338060662,896382234,6.0
2338060662,127026909,7.0
2338060662,20025516,7.0
2338060662,15724779,6.0
2338060662,17462252,7.5
2338060662,131500587,6.0
2338060662,31875085,6.0
2338060662,385411771,7.5
2338060662,250058740,6.0
2338060662,1274744180,7.0
2338060662,957575934,7.0
2338060662,278020879,7.0
2338060662,1010097703,7.0
2338060662,2322677988,7.0
852575123999780864,1046728449480687617,7.0
852575123999780864,722517399132577793,7.0
852575123999780864,1153761904373972993,7.0
852575123999780864,3347908275,7.0
852575123999780864,1227299007308980229,7.0
852575123999780864,384870173,7.0
852575123999780864,77957493,7.0
852575123999780864,468170251,7.0
852575123999780864,14788231,7.0
852575123999780864,551119313,7.0
852575123999780864,1166619191807565826,8.5
852575123999780864,1210589635090485248,7.0
852575123999780864,2218486397,7.0
852575123999780864,3006094569,8.5
852575123999780864,4075690899,7.0
852575123999780864,1171022536148209664,8.5
852575123999780864,309305224,7.0
852575123999780864,1070291059043901441,8.5
852575123999780864,294237986,7.0
852575123999780864,748275776106029057,7.0
852575123999780864,3260968076,7.0
852575123999780864,2258950518,7.0
852575123999780864,425130272,7.0
852575123999780864,555281186,7.0
852575123999780864,1003317015984078849,7.0
852575123999780864,2215324790,7.0
852575123999780864,76887880,7.0
852575123999780864,2797699831,7.0
852575123999780864,403430248,7.0
852575123999780864,2188352634,7.0
852575123999780864,885434659705950208,7.0
852575123999780864,43148616,8.5
852575123999780864,896042587,7.0
852575123999780864,2804354974,7.0
852575123999780864,425931903,8.5
852575123999780864,918597133347053569,8.5
852575123999780864,3147088462,8.5
852575123999780864,1346899057,7.0
852575123999780864,2498046205,8.5
852575123999780864,90836754,8.5
852575123999780864,3313164244,7.0
852575123999780864,3345910859,7.0
852575123999780864,22687782,7.0
271473037,1272218605376151553,8.5
271473037,1192072452119105537,8.5
271473037,992038922212528131,7.0
271473037,584596252,7.0
271473037,1248141631582281730,7.0
271473037,1237452379085299715,7.0
271473037,1234512539289034752,7.0
271473037,1252520303303016449,8.5
271473037,246501330,7.0
271473037,1206231477039570945,7.0
271473037,237636595,7.0
271473037,1499224543,7.0
271473037,821652805,7.0
271473037,542723432,7.0
271473037,2469038335,7.0
271473037,1128744654910963712,7.0
271473037,735122901305831424,8.5
271473037,803028143347027969,7.0
271473037,1236486222819872773,7.0
271473037,1161005190360813568,8.5
271473037,1180479257560145921,7.0
271473037,986370461817823232,8.5
271473037,20794129,7.0
271473037,1211382444382801920,7.0
271473037,831764103102337025,7.0
271473037,1224982943724199936,8.5
271473037,3205945521,7.0
271473037,721452899826581504,8.5
271473037,436891998,8.5
271473037,3377067153,7.0
271473037,274783495,7.0
271473037,1223339482298159104,7.0
271473037,1239646443096494086,7.0
271473037,1236895549485453315,7.0
271473037,417697517,7.0
271473037,3373079873,7.0
271473037,1158307019775979521,7.0
271473037,879216475441180674,7.0
271473037,996324726799773696,7.0
271473037,1211754866374111232,8.5
271473037,564022430,7.0
271473037,1194202350799478784,7.0
271473037,847177500,8.5
271473037,492462938,7.0
271473037,894972948,7.0
271473037,3862609397,7.0
271473037,3301449207,7.0
271473037,34973779,7.0
271473037,261864436,7.0
271473037,920261048841719808,7.0
271473037,1222833466875764741,7.0
271473037,340201042,7.0
271473037,872900626790973445,8.5
271473037,181509169,8.5
271473037,591151064,7.0
271473037,53439175,8.5
271473037,858859466887966721,7.0
271473037,1111909554126811136,7.0
271473037,521354586,8.5
271473037,1125695529558663169,7.0
271473037,1207431976883539969,7.0
271473037,1176846483083149313,7.0
271473037,1045450942718652417,7.0
271473037,513497583,8.5
271473037,1088025784206409729,7.0
271473037,3007812230,7.0
271473037,1059566467992174593,7.0
271473037,950647208017350656,7.0
271473037,1115927428730433537,7.0
271473037,917127079287775234,7.0
271473037,1133370590562328581,7.0
271473037,2782818044,7.0
271473037,1179747920310087680,7.0
271473037,1150211388025004032,8.5
271473037,1181668186854440960,7.0
271473037,1004323974573182976,7.0
271473037,541614775,8.5
271473037,758312333382979584,7.0
271473037,1083153770152890368,7.0
271473037,2935086094,7.0
271473037,1124598398236209152,7.0
271473037,2836351685,7.0
271473037,2468303748,7.0
271473037,951075060789411840,7.0
271473037,967158326646763520,7.0
271473037,1142170365860491264,8.5
271473037,1162225534551465986,8.5
271473037,2416607574,7.0
271473037,701063200498958336,7.0
271473037,1146853365319655424,7.0
271473037,368813227,8.5
271473037,2777142323,7.0
271473037,915716358532485120,7.0
271473037,155012261,7.0
271473037,406333633,7.0
271473037,165718976,6.0
271473037,520279445,7.0
271473037,344949393,8.5
271473037,1031949388980137984,7.0
271473037,41562423,7.0
271473037,780357116,7.0
271473037,1128029980779323392,7.0
271473037,2692364881,7.0
271473037,810022765084299265,7.0
271473037,253083617,7.0
271473037,1621206566,7.0
271473037,3182474891,7.0
271473037,1032315209082449925,7.0
271473037,20305098,8.5
271473037,964211466160177155,7.0
271473037,770226983657701377,7.0
271473037,929752912380809216,7.0
271473037,4273887076,7.0
271473037,967117962086936576,7.0
271473037,179111606,7.0
271473037,359920646,7.0
271473037,515286053,7.0
271473037,1075689629431619584,7.0
271473037,1127633994064039936,7.0
271473037,1068830543536631808,8.5
271473037,421679071,7.0
271473037,1091264350491459584,7.0
271473037,121226523,7.0
271473037,807668642942951424,7.0
271473037,121299177,7.0
271473037,3064612912,7.0
271473037,2657861678,7.0
271473037,770585726496940032,8.5
271473037,483266587,7.0
271473037,1120617940607537152,7.0
271473037,2990319844,7.0
271473037,710373528906952704,7.0
271473037,388434525,7.0
271473037,1123620733702348801,8.5
271473037,1116768916896911362,7.0
271473037,698252772970520577,7.0
271473037,391298621,8.5
271473037,1039291220,7.0
271473037,3309415025,8.5
271473037,20598537,7.0
271473037,702806592849383424,7.0
271473037,853404804097466369,7.0
271473037,1022188585569738753,7.0
271473037,1119878405858709504,7.0
271473037,1061250170061537280,7.0
271473037,867818036039995392,7.0
271473037,1026676183474335745,7.0
271473037,72566585,7.0
271473037,581340021,7.0
271473037,1103246878563618816,7.0
271473037,609182031,7.0
271473037,1043305231910662144,7.0
271473037,582026451,8.5
271473037,2738411304,7.0
271473037,940626459428904960,7.0
271473037,307561279,7.0
271473037,4896494428,7.0
271473037,3305284653,7.0
271473037,856413384081899520,7.0
271473037,427628397,7.0
271473037,349116073,7.0
271473037,2777162603,7.0
271473037,3335845565,8.5
271473037,1091350549608443904,7.0
271473037,1092557246859563008,7.0
271473037,1111371709,7.0
271473037,2280696486,7.0
271473037,887693736267874305,7.0
271473037,976676369022291968,7.0
271473037,464597304,7.0
271473037,1511032550,7.0
271473037,971084502163390464,7.0
271473037,1052229445342228480,7.0
271473037,720702915183316992,7.0
271473037,1048858171761156096,7.0
271473037,1095935487326412800,8.5
271473037,1209265795,7.0
271473037,1084094285891452929,8.5
271473037,1088330229456752640,7.0
271473037,1001569089737908226,7.0
271473037,266295475,7.0
271473037,110445433,7.0
271473037,620254682,8.5
271473037,3435629853,7.0
271473037,499939714,7.0
271473037,1026019039846559744,7.0
271473037,1038087721640714240,7.0
271473037,1032249418022625280,7.0
271473037,2302980853,7.0
271473037,3034163295,7.0
271473037,998899114006937600,7.0
271473037,404174740,7.0
271473037,922203628588367874,7.0
271473037,1005928837253910529,8.5
271473037,357672392,7.0
271473037,401924137,7.0
271473037,1072414255796940800,7.0
271473037,972810471584780288,7.0
271473037,269765133,7.0
271473037,347560015,7.0
271473037,2793984429,8.5
271473037,803979414354665472,7.0
271473037,2553787518,8.5
271473037,963645627228925952,7.0
271473037,1261544539,7.0
271473037,1859704784,7.0
271473037,844063363902640129,8.5
271473037,3025393370,7.0
271473037,301442542,7.0
271473037,189112729,7.0
271473037,3320634907,7.0
271473037,709689264234221568,7.0
271473037,181742156,7.0
271473037,712366010070913024,7.0
271473037,1671070590,7.0
271473037,426755433,7.0
271473037,4665292876,7.0
271473037,244251539,7.0
271473037,536513413,7.0
271473037,4678610420,8.5
271473037,737288047092506624,7.0
271473037,222909081,7.0
271473037,2939168764,8.5
271473037,101558718,7.0
271473037,727964611195056128,7.0
271473037,3331605663,7.0
271473037,2298003960,7.0
271473037,3043551172,7.0
271473037,406789441,7.0
271473037,1030458307285319680,7.0
271473037,3306507867,7.0
271473037,742647151054966784,7.0
271473037,1037714769195753474,7.0
271473037,533244494,7.0
271473037,4722986849,7.0
271473037,1024039541131358208,7.0
271473037,3371161265,7.0
271473037,1015545763882065926,8.5
271473037,948661743147941888,8.5
271473037,80916040,7.0
271473037,158476034,7.0
271473037,977986701351182336,7.0
271473037,1731585956,7.0
271473037,1002100437804339207,7.0
271473037,2190423604,7.0
271473037,2472992501,7.0
271473037,718729963294298113,7.0
271473037,945634131123335169,7.0
271473037,24356946,7.0
271473037,402631979,7.0
271473037,1202724595,7.0
271473037,4342978168,7.0
271473037,990916344,7.0
271473037,25057522,8.5
271473037,900594439273553920,7.0
271473037,837394851041792007,7.0
271473037,102415711,7.0
271473037,204518341,7.0
271473037,212237071,7.0
271473037,212937890,8.5
271473037,808952965805539328,7.0
271473037,897503454997995521,7.0
271473037,2591252302,7.0
271473037,121788605,7.0
271473037,436268142,7.0
271473037,1022882274080108544,7.0
271473037,1009374470908383233,7.0
271473037,851501439629365252,7.0
271473037,4009488299,7.0
271473037,976881420508581888,7.0
271473037,475718629,7.0
271473037,23675353,7.0
271473037,41082829,7.0
271473037,108266733,7.0
271473037,1011633521528659968,7.0
271473037,1005474213665345536,7.0
271473037,3221729950,7.0
271473037,204094363,7.0
271473037,17132736,7.0
271473037,827883620446699522,7.0
271473037,4902385911,7.0
271473037,188753550,7.0
271473037,602030227,7.0
271473037,75772398,7.0
271473037,412595704,8.5
271473037,3363087100,7.0
271473037,859139585992994819,8.5
271473037,307860197,8.5
271473037,498324142,7.0
271473037,875004467116212229,7.0
271473037,999192747973234688,7.0
271473037,1005710484946014209,7.0
271473037,406309946,7.0
271473037,883093309618520067,7.0
271473037,608255298,8.5
271473037,835874075922804738,8.5
271473037,242247909,7.0
271473037,2183031709,7.0
271473037,36490812,8.5
271473037,330559209,7.0
271473037,723890666930094080,7.0
271473037,329209347,7.0
271473037,3053335007,7.0
271473037,782990332107583489,7.0
271473037,344952880,7.0
271473037,275882593,7.0
271473037,501602230,7.0
271473037,828657537213886464,7.0
271473037,974221284270837760,7.0
271473037,19541141,7.0
271473037,213357219,7.0
271473037,601304982,7.0
271473037,977544825091297285,7.0
271473037,885196009596497922,7.0
271473037,3189986431,8.5
271473037,985221407540940801,7.0
271473037,146965796,7.0
271473037,952272884,7.0
271473037,3160656911,7.0
271473037,921223436176826370,7.0
271473037,3860941156,7.0
271473037,930904704669880321,7.0
271473037,851509517582028800,7.0
271473037,4226134335,7.0
271473037,931163701721387008,7.0
271473037,560967760,7.0
271473037,880337445199466496,7.0
271473037,3018066304,7.0
271473037,974522946,7.0
271473037,317708673,7.0
271473037,2865265129,7.0
271473037,722780398661439488,7.0
271473037,729702157365161984,7.0
271473037,2770821495,7.0
271473037,712884108712611840,7.0
271473037,426723697,8.5
271473037,730532953357463552,7.0
271473037,828686215226482688,7.0
271473037,935435369503428608,7.0
271473037,306286922,7.0
271473037,1159260668,7.0
271473037,232136902,7.0
271473037,958317762019020801,7.0
271473037,2956355153,7.0
271473037,205645187,7.0
271473037,871093575504859142,8.5
271473037,4511735187,7.0
271473037,2413987987,7.0
271473037,2188942746,8.5
271473037,868500323232514053,7.0
271473037,495806083,8.5
271473037,2999318637,8.5
271473037,816843360,7.0
271473037,81305054,8.5
271473037,4076815942,7.0
271473037,3390672555,7.0
271473037,927598469396795392,7.0
271473037,1177128631,8.5
271473037,230385714,7.0
271473037,294782921,7.0
271473037,3398856221,7.0
271473037,3108384394,7.0
271473037,722992839802662912,8.5
271473037,1356334484,7.0
271473037,716099120,7.0
271473037,3403759199,7.0
271473037,1657693748,7.0
271473037,735052694,7.0
271473037,734818346873565184,8.5
271473037,862193080488914944,7.0
271473037,803896815334658048,8.5
271473037,700674847,7.0
271473037,855490574631284736,7.0
271473037,932676984227934213,7.0
271473037,2293108279,7.0
271473037,308402583,7.0
271473037,87951840,7.0
271473037,95259631,7.0
271473037,59233039,7.0
271473037,3115506627,7.0
271473037,3160819024,7.0
271473037,413277900,7.0
271473037,923546151810461696,7.0
271473037,2831861785,7.0
271473037,4166503559,7.0
271473037,387314738,8.5
271473037,824235334653374470,7.0
271473037,368591369,7.0
271473037,406519822,7.0
271473037,714430074599182336,7.0
271473037,703584716386123776,7.0
271473037,894935499785293825,7.0
271473037,3061245947,7.0
271473037,729948921246715904,8.5
271473037,3371970477,7.0
271473037,873903623008382977,7.0
271473037,386643221,7.0
271473037,310076356,7.0
271473037,358859825,7.0
271473037,3532434557,7.0
271473037,884499314101432321,7.0
271473037,891225152075304960,7.0
271473037,3383016640,7.0
271473037,3369761339,7.0
271473037,839158336310345728,7.0
271473037,208726537,7.0
271473037,141149824,7.0
271473037,1500903397,7.0
271473037,716922488,7.0
271473037,2207442654,7.0
271473037,4805577376,7.0
271473037,342622445,7.0
271473037,4839269800,7.0
271473037,448296177,7.0
271473037,396696308,7.0
271473037,1726295959,7.0
271473037,882870963788025857,7.0
271473037,1079470452,7.0
271473037,483214373,8.5
271473037,880116880018690049,7.0
271473037,887894687402647554,7.0
271473037,714609955,7.0
271473037,2228680908,7.0
271473037,2570257230,7.0
271473037,146821551,7.0
271473037,376818756,7.0
271473037,3335173079,7.0
271473037,3012881471,7.0
271473037,2534838869,7.0
271473037,61539782,7.0
271473037,739103001806307328,7.0
271473037,3360222065,7.0
271473037,3196186259,7.0
271473037,4738227916,7.0
271473037,18190590,7.0
271473037,84853888,8.5
271473037,835501270857310208,7.0
271473037,3075038740,7.0
271473037,772148702,8.5
271473037,393821404,7.0
271473037,306257847,7.0
271473037,2472054953,7.0
271473037,722053453,7.0
271473037,3351874475,7.0
271473037,2976990003,7.0
271473037,3033217867,8.5
271473037,2385733500,7.0
271473037,3369255203,7.0
271473037,817422479304040451,7.0
271473037,36658443,7.0
271473037,62460574,7.0
271473037,107473222,7.0
271473037,3261486885,7.0
271473037,304699985,7.0
271473037,3359055639,7.0
271473037,338484032,7.0
271473037,846168660,7.0
271473037,756548265953398784,7.0
271473037,2877750471,7.0
271473037,957480348,7.0
271473037,3864841228,7.0
271473037,850952197,8.5
271473037,160279754,7.0
271473037,856232238291333120,7.0
271473037,226329499,7.0
271473037,826123018460073984,7.0
271473037,2777337836,8.5
271473037,707184030089875456,7.0
271473037,711519314684289024,8.5
271473037,2767159485,7.0
271473037,2436641581,8.5
271473037,1540784461,7.0
271473037,1897342548,7.0
271473037,753675486,7.0
271473037,1421546695,7.0
271473037,786537772987191296,7.0
271473037,1044538472,7.0
271473037,751007665682276353,7.0
271473037,786597404359348224,7.0
271473037,3277379090,7.0
271473037,373217297,7.0
271473037,3362087577,7.0
271473037,39144053,7.0
271473037,844636520661311488,7.0
271473037,3056832681,7.0
271473037,370661072,7.0
271473037,132716684,7.0
271473037,3001363227,7.0
271473037,426327899,8.5
271473037,635266400,7.0
271473037,716679740367769600,7.0
271473037,1097963880,8.5
271473037,1609120302,7.0
271473037,982929632,7.0
271473037,3438016774,7.0
271473037,831896019440979968,7.0
271473037,730465863128776708,7.0
271473037,3267402523,7.0
271473037,311403580,7.0
271473037,3005048721,7.0
271473037,2670053838,7.0
271473037,3350469291,7.0
271473037,301617485,7.0
271473037,596149016,7.0
271473037,556127213,7.0
271473037,794996180782608384,7.0
271473037,3996376534,7.0
271473037,2286881601,7.0
271473037,760559921469546496,7.0
271473037,3295010531,7.0
271473037,824978082440286208,7.0
271473037,4076134666,7.0
271473037,422853023,7.0
271473037,2973685937,8.5
271473037,965838174,7.0
271473037,382613821,7.0
271473037,74229975,7.0
271473037,1134916080,8.5
271473037,798643209547214853,7.0
271473037,599464925,7.0
271473037,1646139229,7.0
271473037,593594458,7.0
271473037,3224819327,7.0
271473037,3040820272,7.0
271473037,453194876,7.0
271473037,839530553900732416,7.0
271473037,74438110,7.0
271473037,721262133971927041,7.0
271473037,3613510396,7.0
271473037,369054365,7.0
271473037,147918246,7.0
271473037,26740835,7.0
271473037,1115545154,7.0
271473037,2579120810,7.0
271473037,3080559796,7.0
271473037,39467121,7.0
271473037,387925295,7.0
271473037,833460986,7.0
271473037,548686679,7.0
271473037,4824054083,7.0
271473037,386098091,7.0
271473037,3114115281,7.0
271473037,2896752262,7.0
271473037,748885654088495104,7.0
271473037,3195644843,7.0
271473037,3751524569,7.0
271473037,3428681314,8.5
271473037,962059867,7.0
271473037,4752424764,7.0
271473037,764857955053367297,7.0
271473037,4856917654,7.0
271473037,335544569,8.5
271473037,594467211,8.5
271473037,4784847653,7.0
271473037,4186001435,7.0
271473037,2290048380,7.0
271473037,4820704132,7.0
271473037,3401429517,7.0
271473037,1683890648,7.0
271473037,479777693,7.0
271473037,724956176404889600,7.0
271473037,3134054620,7.0
271473037,707125376,7.0
271473037,3197483859,8.5
271473037,124414298,7.0
271473037,738299300833296384,7.0
271473037,4314078737,8.5
271473037,3377468237,7.0
271473037,136392374,7.0
271473037,802214758363660288,7.0
271473037,820761573262290944,7.0
271473037,2986422465,7.0
271473037,734465085561835522,7.0
271473037,3698932155,7.0
271473037,767429478477856768,7.0
271473037,389466084,7.0
271473037,725735191910715392,7.0
271473037,19143740,7.0
271473037,323719154,7.0
271473037,32360040,7.0
271473037,183174192,8.5
271473037,4362465496,7.0
271473037,3005312399,8.5
271473037,265564412,7.0
271473037,713819577159790592,7.0
271473037,2349489651,7.0
271473037,137742525,7.0
271473037,362633244,7.0
271473037,3005903177,7.0
271473037,3371205051,8.5
271473037,142265933,7.0
271473037,12488882,7.0
271473037,226307724,7.0
271473037,267889332,7.0
271473037,2418873480,7.0
271473037,407759825,7.0
271473037,486783894,7.0
271473037,229089708,7.0
271473037,282486425,7.0
271473037,470118350,7.0
271473037,2461971282,8.5
271473037,459038634,7.0
271473037,4450484055,7.0
271473037,297465396,7.0
271473037,3345759503,7.0
271473037,4250154556,8.5
271473037,235622356,7.0
271473037,773601194409353216,7.0
271473037,3406369175,7.0
271473037,363201289,7.0
271473037,3335322219,7.0
271473037,439339867,7.0
271473037,4288322237,8.5
271473037,3354835697,8.5
271473037,733248140699176960,7.0
271473037,745337145401970695,7.0
271473037,732218122846011392,7.0
271473037,3239192129,8.5
271473037,2821262685,7.0
271473037,3025408781,7.0
271473037,4523741895,8.5
271473037,166727904,8.5
271473037,3511406728,7.0
271473037,392623428,7.0
271473037,248213779,8.5
271473037,785139650,7.0
271473037,1356907988,7.0
271473037,1298248224,7.0
271473037,2793620720,7.0
271473037,867592850,7.0
271473037,544153954,7.0
271473037,80632436,7.0
271473037,770958800148959232,7.0
271473037,734486071417962496,7.0
271473037,52366145,7.0
271473037,744544641048055812,7.0
271473037,3214600264,7.0
271473037,3073920169,7.0
271473037,636428677,7.0
271473037,556387775,8.5
271473037,560907112,7.0
271473037,1217828000,7.0
271473037,3323837610,7.0
271473037,404785851,7.0
271473037,91287319,7.0
271473037,3351089529,8.5
271473037,387153603,7.0
271473037,764917809084305409,7.0
271473037,3178105865,7.0
271473037,2967991912,7.0
271473037,2794163883,7.0
271473037,758265806291607552,7.0
271473037,3384857398,7.0
271473037,613227568,7.0
271473037,61161937,7.0
271473037,392062645,7.0
271473037,4371534748,7.0
271473037,877109822,8.5
271473037,289223723,7.0
271473037,314497429,7.0
271473037,733209672468078592,7.0
271473037,726633012448886786,8.5
271473037,367037499,7.0
271473037,3015268101,7.0
271473037,2440608086,7.0
271473037,4266791356,7.0
271473037,602943018,8.5
271473037,2918321867,7.0
271473037,2308419534,7.0
271473037,319748126,7.0
271473037,1699190359,7.0
271473037,4656120279,7.0
271473037,302472422,8.5
271473037,2850090016,7.0
271473037,2355358675,7.0
271473037,3131551313,7.0
271473037,1520688476,7.0
271473037,700564495,7.0
271473037,118399956,7.0
271473037,75140643,7.0
271473037,4496029109,7.0
271473037,376405456,7.0
271473037,600984908,8.5
271473037,713384449250107392,7.0
271473037,736586555469529089,7.0
271473037,40866639,7.0
271473037,3015048779,7.0
271473037,2718050467,7.0
271473037,493657627,7.0
271473037,539351933,7.0
271473037,97264229,7.0
271473037,841856742,7.0
271473037,442892022,7.0
271473037,757923778013851649,8.5
271473037,2563774603,7.0
271473037,965810168,7.0
271473037,301417249,7.0
271473037,707163439609847808,7.0
271473037,276022356,7.0
271473037,370042368,7.0
